"lentoasema";"aéroport";;"nom"
"lenkkitossut";"baskets, sneakers";;"nom"
"lenkkeillä";"faire du jogging";;"verbe"
"lempeä";"indulgent, gentil, tolérant";;"adjectif"
"lemmikkieläin";"animal domestique (chat, chien)";;"nom"
"lelu";"jouet";;"nom"
"leivos";"pâtisserie";;"nom"
"leivonnainen";"pâtisserie, viennoiserie";;"nom"
"leipä";"pain";;"nom"
"leipuri";"boulanger";;"nom"
"leipomo";"boulangerie";;"nom"
"leipoa";"faire, cuire du pain, patisser";;"verbe"
"leikkiä";"jouer";;"verbe"
"leikkisä";"joueur";;"adjectif"
"leikkimökki";"cabane pour enfant";;"nom"
"leikkikenttä";"cour de récré";;"nom"
"leikki";"jeu";;"nom"
"leikata";"découper/opérer";;"verbe"
"leijalla";"flotter";;"verbe"
"leijona";"lion";;"nom"
"lehti";"feuille";;"nom"
"lehmä";"vache";;"nom"
"lava";"scène/remorque";;"nom"
"lauteet";"bancs de sauna";;"nom"
"lautasliina";"serviette de table";;"nom"
"lautanen";"assiette";;"nom"
"lauta";"planche, plateau";;"nom"
"lauma";"troupeau, meute";;"nom"
"laulu";"chanson, chant";;"nom"
"laulaja";"chanteur";;"nom"
"laulaa";"chanter";;"verbe"
"laukku";"sac";;"nom"
"latva";"cime/pointe (cheveux)";;"nom"
"latu";"piste de ski (de fond)";;"nom"
"lattia";"plancher, sol (intérieur)";;"nom"
"lato";"grange";;"nom"
"lastenvaunut";"poussette";;"nom"
"lastentarha";"jardin d'enfants/garderie";;"nom"
"lapsenlapsi";"petit-enfant";;"nom"
"lasta";"spatule/attelle";;"nom"
"lasku";"calcul, opération/addition (restaurant)/descente";;"nom"
"laskiainen";"mardi gras";;"nom"
"laskeutua";"descendre qqpart";;"verbe"
"laskettelu";"ski de descente";;"nom"
"laskea";"descendre/compter, calculer";;"verbe"
"lasi";"verre";;"nom"
"lapsenvahti";"babysitter";;"nom"
"lapsellinen";"enfantin";;"adjectif"
"lappu";"petit papier, étiquette";;"nom"
"lapio";"pelle";;"nom"
"lapanen";"moufle";;"nom"
"lantio";"hanches";;"nom"
"lanka";"fil";;"nom"
"lamppu";"lampe";;"nom"
"lampi";"mare";;"nom"
"lammikko";"flaque";;"nom"
"lammas";"mouton";;"nom"
"lakritsi";"réglisse";;"nom"
"lakki";"couvre-chef";;"nom"
"lakka";"mûre arctique/laque";;"nom"
"laki";"loi";;"nom"
"lakata";"cesser";;"verbe"
"lakastua";"sécher et mourir (plantes)";;"verbe"
"lakana";"drap";;"nom"
"lakaista";"balayer";;"verbe"
"laji";"genre, sorte, espèce";;"nom"
"laiva";"navire";;"nom"
"laituri";"quai";;"nom"
"laittaa";"cuisiner/mettre, poser";;"verbe"
"laiton";"illégal";;"adjectif"
"laiskotella";"glander";;"verbe"
"laiska";"fainéant";;"adjectif"
"laine";"petite vague";;"nom"
"lainata";"prêter/emprunter";;"verbe"
"laina";"prêt, crédit";;"nom"
"laihtua";"maigrir";;"verbe"
"laihduttaa";"essayer de maigrir";;"verbe"
"laiha";"maigre";;"adjectif"
"lahti";"baie, golf";;"nom"
"lahota";"pourrir (bois)";;"verbe"
"lahjoittaa";"offrir";;"verbe"
"lahje";"jambe de pantalon";;"nom"
"lahjakas";"doué";;"adjectif"
"lahja";"cadeau";;"nom"
"ladata";"charger";;"verbe"
"laatikko";"boîte, tiroir/gratin";;"nom"
"laastari";"sparadrap";;"nom"
"laakso";"vallée";;"nom"
"laaja";"large";;"adjectif"
"laadukas";"de qualité";;"adjectif"
"köysi";"corde";;"nom"
"köyhä";"pauvre";;"adjectif"
"kömpelö";"maladroit, empoté";;"adjectif"
"kömmähdys";"petite erreur, boulette";;"nom"
"köhä";"petite toux";;"nom"
"käärme";"serpent";;"nom"
"kääriä";"envelopper, enrouler";;"verbe"
"kääntää";"tourner/traduire";;"verbe"
"kääntyä";"se (dé)tourner";;"verbe"
"käännyttää";"expulser (pays)";;"verbe"
"käytävä";"couloir";;"nom"
"käyttöohje";"mode d'emploi";;"nom"
"käyttää";"utiliser/emmener (qqn qqpart)";;"verbe"
"käyttäytyä";"se comporter";;"verbe"
"käynnistyä";"démarrer";;"verbe"
"käydä";"aller (qqpart)/marcher, fonctionner";
"kävelykatu";"rue piétonne";;"nom"
"kävellä";"marcher";;"verbe"
"kätkeä";"cacher";;"verbe"
"kätilö";"sage-femme";;"nom"
"kätellä";"serrer la main";;"verbe"
"käskeä";"ordonner";;"verbe"
"käsivarsi";"bras";;"nom"
"käsityö";"artisanat, fait main";;"nom"
"käsilaukku";"sac à main";;"nom"
"käsiala";"écriture";;"nom"
"käsi";"main";;"nom"
"käry";"fumée (odeur)";;"nom"
"kärttyisä";"irritable, colérique";;"adjectif"
"kärsä";"groin/trompe";;"nom"
"kärsiä";"souffrir";;"verbe"
"kärsivällinen";"patient";;"adjectif"
"kärsimätön";"impatient";;"adjectif"
"kärpänen";"mouche";;"nom"
"kärki";"pointe";;"nom"
"käpälä";"patte";;"nom"
"kännykkä";"téléphone portable";;"nom"
"kämmen";"paume";;"nom"
"käheä";"cassé (voix)";;"adjectif"
"kyyti";"être transporté en passager";;"nom"
"kyynel";"larme";;"nom"
"kyykistyä";"s'accroupir";;"verbe"
"kyy";"vipère";;"nom"
"kysyä";"demander, poser une question";;"verbe"
"kysymys";"question";;"nom"
"kysellä";"poser des questions";;"verbe"
"kypärä";"casque";;"nom"
"kypsä";"mûr";;"adjectif"
"kynttilä";"bougie";;"nom"
"kynsilakka";"vernis à ongle";;"nom"
"kynsi";"ongle, griffe";;"nom"
"kynnys";"seuil";;"nom"
"kyläillä";"rendre visite à";;"verbe"
"kylä";"village";;"nom"
"kyltti";"panneau, signalisation";;"nom"
"kylpylä";"spa";;"nom"
"kylpyhuone";"salle de bains";;"nom"
"kylpyamme";"baignoire";;"nom"
"kylpy";"bain";;"nom"
"kylmä";"froid";;"adjectif"
"kyllästyä";"se lasser";;"verbe"
"kylki";"côté (d'un corps, véhicule, bâteau)";;"nom"
"kyky";"capacité, savoir-faire";;"nom"
"kyetä";"pouvoir (avoir la capacité de, savoir faire)";;"verbe"
"kuvitella";"imaginer";;"verbe"
"kuvata";"photographier, filmer/décrire";;"verbe"
"kuvailla";"décrire";;"verbe"
"kuvaaja";"photographe";;"nom"
"kuutamo";"pleine lune";;"nom"
"kuusi";"sapin/six";;"nom"
"kuuro";"sourd/averse";;"adjectif"
"kuunnella";"écouter";;"verbe"
"kuumemittari";"thermomètre";;"nom"
"kuume";"fièvre";;"nom"
"kuuma";"chaud";;"adjectif"
"kuulustella";"interroger";;"verbe"
"kuuluisa";"célèbre, connu";;"adjectif"
"kuulo";"ouïe";;"nom"
"kuulla";"entendre";;"verbe"
"kuuliainen";"obéissant";;"adjectif"
"kuukausi";"mois";;"nom"
"kuu";"lune/mois";;"nom"
"kutsua";"inviter/appeller (prénom)";;"verbe"
"kutsu";"invitation/fête";;"nom"
"kutoa";"tisser";;"verbe"
"kutittaa";"chatouiller";;"verbe"
"kurnia";"gargouiller (ventre)";;"verbe"
"kurkku";"gorge/concombre";;"nom"
"kura";"boue";;"nom"
"kuppi";"tasse";;"nom"
"kuponki";"coupon, bon";;"nom"
"kupla";"bulle";;"nom"
"kuorsata";"ronfler";;"verbe"
"kuoro";"chorale";;"nom"
"kuorma-auto";"camion";;"nom"
"kuoriutua";"éclore";;"verbe"
"kuoria";"peler";;"verbe"
"kuori";"peau (fruit), enveloppe";
"kuopus";"benjamin (famille)";;"nom"
"kuoppa";"trou (dans le sol)";;"nom"
"kuono";"truffe (nez animal)";;"nom"
"kuolema";"mort";;"nom"
"kuola";"bave, salive";;"nom"
"kuohua";"écumer, mousser, bouillonner";;"verbe"
"kuntosali";"salle de sport";;"nom"
"kuntoilla";"faire de l'exercice";;"verbe"
"kunta";"municipalité, commune/organisation (composés)";;"nom"
"kunnostaa";"réparer, rénover";
"kuningatar";"reine";;"nom"
"kuningas";"roi";;"nom"
"kumpu";"monticule, petite colline";;"nom"
"kummitus";"fantôme";;"nom"
"kummallinen";"étrange";;"adjectif"
"kumisaappaat";"bottes en caoutchouc";
"kuminauha";"élastique (objet)";;"nom"
"kumi";"caoutchouc/pneu/gomme";;"nom"
"kumartua";"se pencher";;"verbe"
"kumartaa";"se pencher";;"verbe"
"kuluttaa";"user, dépenser";;"verbe"
"kulua";"s'user, se consummer, passer (temps)";;"verbe"
"kultturi";"culture";;"nom"
"kulta";"or";;"nom"
"kulmakarvat";"sourcils";;"nom"
"kulkuri";"vagabond";;"nom"
"kulkuneuvo";"moyen de transport";;"nom"
"kulkunen";"clochette";;"nom"
"kulkue";"procession, cortège";;"nom"
"kulkea";"se déplacer";;"verbe"
"kuljettaja";"conducteur";;"nom"
"kujlettaa";"déplacer/conduire";;"verbe"
"kulho";"bol";;"nom"
"kukkula";"colline";;"nom"
"kukko";"coq";;"nom"
"kukkia";"fleurir";;"verbe"
"kukkaro";"porte-monnaie";;"nom"
"kukka";"fleur";;"nom"
"kuja";"allée";;"nom"
"kuivua";"s'assécher, sécher";;"verbe"
"kuiva";"sec";;"adjectif"
"kuitti";"ticket, reçu (vente)";;"nom"
"kuisti";"véranda";;"nom"
"kuiskata";"chuchoter";;"verbe"
"kuilu";"puits (de mine), cage (d'ascenceur)";;"nom"
"kuihtua";"sécher et mourir (plante)";;"verbe"
"kruunu";"couronne";;"nom"
"kristitty";"chrétien";;"nom"
"kristinusko";"christianisme";;"nom"
"kravatti";"cravatte";;"nom"
"kova";"dur, fort, solide";;"adjectif"
"koulutus";"éducation, formation";;"nom"
"kouluttaa";"éduquer, former";;"verbe"
"koululainen";"écolier";;"nom"
"koukku";"crochet (pour accrocher)";;"nom"
"kotoutuminen";"intégration dans un pays";;"nom"
"kotoutua";"s'intégrer (à un pays)";;"verbe"
"kotouttaminen";"intégration (des immigrants) par l'administration";;"nom"
"kotoisin";"originaire de";;"adverbe"
"kotka";"aigle";;"nom"
"kotiäiti";"femme au foyer";;"nom"
"kotimainen";"local, issu de son propre pays natal";;"adjectif"
"kotimaa";"pays d'origine";;"nom"
"kotieläin";"animal domestiqué (de ferme, d'élevage)";;"nom"
"koti-ikävä";"mal du pays, envie d'être à la maison";;"nom"
"koti";"maison, domicile";;"nom"
"kostea";"humide";;"adjectif"
"kostaa";"se venger";;"verbe"
"kosmetologi";"esthéticien";;"nom"
"kosmetiikka";"cosmétiques";;"nom"
"koski";"rapides (section de rivière)";;"nom"
"koskea";"toucher/faire mal";;"verbe"
"kosia";"demander en mariage";;"verbe"
"korvata";"remplacer";;"verbe"
"korvapuusti";"roulé à la cannelle/baffe";;"nom"
"korvaamaton";"irremplacable, indispensable";;"adjectif"
"korva";"oreille";;"nom"
"koru";"bijou";;"nom"
"kortti";"carte (de jeu, de paiement, etc...)";;"nom"
"korpi";"forêt profonde, marais arboré";;"nom"
"korostaa";"souligner, insister";;"verbe"
"korko";"talon/taux d'intérêt";;"nom"
"korkea";"haut";;"adjectif"
"korjata";"réparer/débarasser";;"verbe"
"koriste";"décoration, ornement";;"nom"
"koripallo";"basketball";;"nom"
"kori";"panier";;"nom"
"koppi";"petit espace (niche, cabine, cellule ...)";;"nom"
"kopioida";"copier";;"verbe"
"koota";"(r)assembler";;"verbe"
"konvehti";"petit chocolat fourré";;"nom"
"kontata";"marcher à quatre pattes";;"verbe"
"konsertti";"concert";;"nom"
"konduktööri";"contrôleur (train)";;"nom"
"konditoria";"patisserie";;"nom"
"kompuroida";"trébucher";;"verbe"
"kompastua";"trébucher";;"verbe"
"kompassi";"boussole";;"nom"
"komero";"placard";;"nom"
"komentaa";"commander à qqn de faire qqch";;"verbe"
"komedia";"comédie";;"nom"
"komea";"beau (physiquement)";;"adjectif"
"kolikko";"pièce de monnaie";;"nom"
"kolea";"frais (météo)";;"adjectif"
"kolari";"accident (voiture, train, ...)";;"nom"
"kokoontua";"se rassembler, se regrouper";;"verbe"
"kokonainen";"entier";;"adjectif"
"kokoelma";"collection";;"nom"
"koko";"taille/tout (entier)";;"nom"
"kokko";"feu de joie";;"nom"
"kokki";"cuisinier";;"nom"
"kokemus";"expérience";;"nom"
"kokeilla";"essayer/sentir (sens)";;"verbe"
"koivu";"bouleau (arbre)";;"nom"
"koiras";"mâle";;"nom"
"koira";"chien";;"nom"
"kohtelias";"courtois";;"adjectif"
"kohteliaisuus";"compliment/courtoisie";;"nom"
"kohtaus";"crise, accès/acte (théâtre)";;"nom"
"kohota";"monter";;"verbe"
"kohista";"faire le bruit d'eau qui coule";;"verbe"
"kohdella";"traîter (qqn d'une façon)";;"verbe"
"kohdata";"se rencontrer";;"verbe"
"koettaa";"essayer/sentir (toucher)";;"verbe"
"koe";"examen";;"nom"
"koditon";"sans domicile fixe";;"adjectif"
"kodinkone";"appareil éléctroménager";;"nom"
"kodikas";"douillet, cosy";;"adjectif"
"klovni";"clown";;"nom"
"kivuton";"sans douleur";;"adjectif"
"kivulias";"douloureux";;"adjectif"
"kivi";"pierre, caillou";;"nom"
"kiva";"cool";;"adjectif"
"kiusaus";"temptation (de faire qqch de mal)";;"nom"
"kiusata";"harceler, intimider";;"verbe"
"kiukutella";"bouder, raler, montrer son agacement";;"verbe"
"kiukkuinen";"énervé, agacé";;"adjectif"
"kiuas";"four de sauna";;"nom"
"kitara";"guitare";;"nom"
"kissa";"chat";;"nom"
"kiskoa";"arracher, déchirer";;"verbe"
"kirves";"hache";;"nom"
"kirvellä";"piquer, brûler (douleur)";;"verbe"
"kirsikka";"cerise";;"nom"
"kirpputori";"marché aux puces";;"nom"
"kirpeä";"piquant, acide";;"adjectif"
"kirosana";"juron, gros mot";;"nom"
"kiroilla";"jurer (gros mot)";;"verbe"
"kirkua";"crier";;"verbe"
"kirkko";"église";;"nom"
"kirkas";"brillant/clair";;"adjectif"
"kirjoittaa";"écrire";;"verbe"
"kirjekuori";"enveloppe (courrier)";;"nom"
"kirje";"lettre (message)";;"nom"
"kirjava";"multicolore, coloré";;"adjectif"
"kirjasto";"bibliothèque";;"nom"
"kirjallinen";"écrit";;"adjectif"
"kirjain";"lettre (symbole)";;"nom"
"kirjailija";"écrivain";;"nom"
"kirja";"livre";;"nom"
"kireä";"serré";;"adjectif"
"kirahvi";"girafe";;"nom"
"kipu";"douleur";;"nom"
"kipsi";"plâtre";;"nom"
"kipeä";"douloureux/malade";;"adjectif"
"kioski";"kiosque (commerce)";;"nom"
"kinnas";"moufle";;"nom"
"kinkku";"jambon";;"nom"
"kinata";"se disputer";;"verbe"
"kimaltaa";"scintiller";;"verbe"
"kiltti";"gentil";;"adjectif"
"kilpikonna";"tortue";;"nom"
"kilpi";"bouclier/plaque";;"nom"
"kilpailla";"concourir, participer à une compétition";;"verbe"
"kilpailija";"compétiteur, participant";;"nom"
"kiljua";"hurler";;"verbe"
"kikattaa";"glousser, s'esclaffer";;"verbe"
"kiivi";"kiwi";;"nom"
"kiivetä";"escalader";;"verbe"
"kiittää";"remercier";;"verbe"
"kiitos";"merci";;"interjection"
"kiistää";"nier";;"verbe"
"kiistellä";"se disputer";;"verbe"
"kiisseli";"gelée de baies (dessert typique)";;"nom"
"kiire";"pressé, urgent";;"adjectif"
"kiintiöpakolainen";"réfugié par quota";;"nom"
"kiinnostua";"s'intéresser";;"verbe"
"kiinnostava";"intéressant";;"adjectif"
"kiinnittää";"coller";;"verbe"
"kiikarit";"jumelles (optique)";;"nom"
"kiihtyä";"accélérer";;"verbe"
"kiihdyttää";"accélérer (qqch)";;"verbe"
"kihloissa";"fiancé";;"adverbe"
"kihara";"bouclé";;"adjectif"
"kiertää";"faire le tour ";;"verbe"
"kierrättää";"recycler/faire faire le tour à";;"verbe"
"kiero";"tordu/malhonnête";;"adjectif"
"kieriä";"rouler";;"verbe"
"kieltää";"interdire/nier";;"verbe"
"kieltäytyä";"refuser";;"verbe"
"kielletty";"interdit";;"adjectif"
"kielitaito";"compétence linguistique";;"nom"
"kielioppi";"grammaire";;"nom"
"kieli";"langue/corde (instrument)";;"nom"
"kiehua";"bouillir";;"verbe"
"kiehtoa";"fasciner";;"verbe"
"kevät";"printemps";;"nom"
"kevyt";"léger";;"adjectif"
"keuhkot";"poumons";
"kettu";"renard";;"nom"
"ketterä";"agile, leste";;"adjectif"
"ketsuppi";"ketchup";;"nom"
"kesämökki";"chalet d'été";;"nom"
"kesy";"domestiqué, apprivoisé";;"adjectif"
"kestää";"durer";;"verbe"
"kestävä";"solide, résistant, endurant";;"adjectif"
"keskustella";"discuter";;"verbe"
"keskusta";"centre";;"nom"
"keskonen";"prématuré";;"nom"
"keskiyö";"minuit";;"nom"
"keskittyä";"se concentrer";;"verbe"
"keskipäivä";"midi";;"nom"
"keskeyttää";"être interrompu (avant la fin)";;"verbe"
"kerätä";"cueillir/ramasser/collectionner";;"verbe"
"kertomus";"histoire (vraie ou fictive)";;"nom"
"kertoa";"dire, raconter/multiplier par";;"verbe"
"kerrostalo";"immeuble";;"nom"
"kerma";"crème";;"nom"
"kerjätä";"faire la manche/implorer";;"verbe"
"kerjäläinen";"mendiant";;"nom"
"kerho";"club";;"nom"
"keppi";"bâton";;"nom"
"kenkä";"chaussure";;"nom"
"kelvata";"aller, suffir, faire l'affaire, être valide";;"verbe"
"keltainen";"jaune";;"adjectif"
"kellua";"flotter";;"verbe"
"kello";"horloge, montre/cloche";;"nom"
"kellastua";"jaunir (feuilles, papier)";;"verbe"
"kellari";"cave";;"nom"
"kelkka";"luge";;"nom"
"keksiä";"inventer";;"verbe"
"keksintö";"invention";;"nom"
"keksijä";"inventeur";;"nom"
"keksi";"biscuit, cookie";;"nom"
"keittää";"bouillir/préparer";;"verbe"
"keitto";"soupe";;"nom"
"keittiö";"cuisine (pièce)";;"nom"
"keinutuoli";"rocking chair";;"nom"
"keinua";"faire de la balançoire";;"verbe"
"keinu";"balançoire";;"nom"
"keihäänheitto";"lancer de javelot";;"nom"
"keihäs";"lance, javelot";;"nom"
"kehys";"cadre";;"nom"
"kehua";"complimenter";;"verbe"
"kehto";"berceau";;"nom"
"kehottaa";"encourager, pousser à";;"verbe"
"kehitysmaa";"pays en voie de développement";;"nom"
"kehdata";"oser, avoir le cran de";;"verbe"
"kaveri";"copain, pote";;"nom"
"kaurapuuro";"porridge";;"nom"
"kaura";"avoine";;"nom"
"kaupunki";"ville";;"nom"
"kauppias";"commercant";;"nom"
"kaunotar";"une beauté (femme)";;"nom"
"kaunis";"beau";;"adjectif"
"kaulus";"col (vêtement)";;"nom"
"kaulin";"rouleau à patisserie";;"nom"
"kaulahuivi";"foulard, écharpe";;"nom"
"kaula";"cou";;"nom"
"kaukosäädin";"télécommande";;"nom"
"kaukoputki";"téléscope";;"nom"
"kauhu";"frayeur";;"nom"
"kauhistua";"avoir peur";;"verbe"
"kauhea";"affreux";;"adjectif"
"katua";"regretter";;"verbe"
"katu";"rue";;"nom"
"katto";"toit, plafond";;"nom"
"kattila";"casserolle";;"nom"
"kattaa";"couvrir/mettre la table";;"verbe"
"katsomo";"gradins";;"nom"
"katsastus";"contrôle technique (voiture)";;"nom"
"katketa";"casser, cesser brutalement";;"verbe"
"katkera";"amer";;"adjectif"
"katkarapu";"crevette";;"nom"
"katkaista";"couper, interrompre, raccrocher";;"verbe"
"kateellinen";"jaloux";;"adjectif"
"kasvot";"face, visage";;"nom"
"kasvissyöjä";"végétarien";;"nom"
"kasvis";"légume";;"nom"
"kasvi";"plante";;"nom"
"kasvattaa";"cultiver, faire pousser, éduquer";;"verbe"
"kasvaa";"grandir";;"verbe"
"kastua";"se mouiller";;"verbe"
"kastike";"sauce";;"nom"
"kastella";"mouiller/arroser";;"verbe"
"kastaa";"tremper ";;"verbe"
"kassa";"caisse (magasin)";;"nom"
"kasetti";"cassette (video/audio)";;"nom"
"kasa";"tas";;"nom"
"karva";"poil";;"nom"
"kartta";"carte (géographie)";;"nom"
"karsina";"enclos";;"nom"
"karpalo";"canneberge";;"nom"
"karnevaali";"carnaval";;"nom"
"karmea";"horrible";;"adjectif"
"karkottaa";"expulser";;"verbe"
"karkki";"sucrerie";;"nom"
"karhea";"rugeux";;"adjectif"
"karata";"s'échapper, s'évader";;"verbe"
"karamelli";"bonbon";;"nom"
"kapteeni";"capitaine";;"nom"
"kappeli";"chapelle";;"nom"
"kapea";"étroit";;"adjectif"
"kanto";"souche";;"nom"
"kantele";"kantele (instrument traditionnel finnois)";;"nom"
"kantaa";"porter";;"verbe"
"kanslia";"administration, bureau officiel";;"nom"
"kansio";"dossier, pochette";;"nom"
"kansi";"couvercle/couverture (livre)";;"nom"
"kansanedustaja";"parlementaire";;"nom"
"kansallisuus";"nationalité";;"nom"
"kansallispuku";"habit traditionnel";;"nom"
"kansalaisuus";"citoyenneté";;"nom"
"kansa";"peuple";;"nom"
"kannattaa";"valoir le coup/résister (à)";;"verbe"
"kankea";"raide";;"adjectif"
"kani";"lapin";;"nom"
"kangas";"tissu";;"nom"
"kaneli";"cannelle";;"nom"
"kanava";"canal (fluvial/télé/radio)";;"nom"
"kana";"poule";;"nom"
"kampaus";"coiffure";;"nom"
"kampaamo";"salon de coiffure";;"nom"
"kampaaja";"coiffeur";;"nom"
"kampa";"peigne";;"nom"
"kamera";"caméra";;"nom"
"kameli";"chameau/dromadaire";;"nom"
"kamala";"horrible";;"adjectif"
"kalpea";"pâle";;"adjectif"
"kallistua";"pencher/augmenter en prix";;"verbe"
"kallis";"cher (prix)";;"adjectif"
"kallio";"roche";;"nom"
"kalju";"chauve";;"nom"
"kalenteri";"calendrier";;"nom"
"kalastaja";"pêcheur";;"nom"
"kalastaa";"pêcher";;"verbe"
"kala";"poisson";;"nom"
"kaktus";"cactus";;"nom"
"kaksoset";"jumeaux";;"nom"
"kakku";"gâteau";;"nom"
"kaivo";"puits";;"nom"
"kaivata";"manquer de (avoir envie de revoir) qqn/qqpart";"comme « miss someone/some place » en anglais"
"kaivaa";"creuser";;"verbe"
"kaiutin";"haut-parleur";;"nom"
"kaisla";"scirpe, jonc (plante d'eau)";;"nom"
"kainalo";"aisselle";;"nom"
"kaikua";"faire écho";;"verbe"
"kahvinkeitin";"cafetière";;"nom"
"kahvila";"café (lieu)";;"nom"
"kahvi";"café (grain ou boisson)";;"nom"
"kahva";"poignée (porte/outil)";;"nom"
"kahlata";"patauger ";;"verbe"
"kaduttaa";"cause des regrets à";;"verbe"
"kadottaa";"perdre";;"verbe"
"kadota";"disparaître";;"verbe"
"kadehtia";"être jaloux de, envier";;"verbe"
"kaatua";"tomber";;"verbe"
"kaatosade";"forte pluie";;"nom"
"kaatopaikka";"déchetterie";;"nom"
"kaataa";"(ren)verser";;"verbe"
"kaarna";"écorce";;"nom"
"kaappi";"armoire, placard";;"nom"
"kaaos";"chaos";;"nom"
"kaamea";"horrible";;"adjectif"
"kaali";"chou";;"nom"
"kaakao";"cacao";;"nom"
"jäätävä";"glacial";;"adjectif"
"jäätyä";"geler";;"verbe"
"jäätelö";"glace (dessert)";;"nom"
"jääkylmä";"glacial";;"adjectif"
"jääkiekko";"hockey sur glace";;"nom"
"jääkaappi";"réfrigérateur";;"nom"
"jäähtyä";"refroidir";;"verbe"
"jäähalli";"patinoire";;"nom"
"jäädä";"rester ";;"verbe"
"jäädyttää";"(con)geler";;"verbe"
"jää";"glace";;"nom"
"jäykkä";"raide";;"adjectif"
"jättää";"laisser (qqch/qqn qqpart)";;"verbe"
"jäte";"déchet";;"nom"
"jäsen";"membre";;"nom"
"järvi";"lac, étang";;"nom"
"järkyttävä";"choquant";;"adjectif"
"järkyttyä";"être choqué par";;"verbe"
"järki";"bon sens, raison";;"nom"
"järkevä";"raisonnable, sensé";;"adjectif"
"järjestää";"organiser";;"verbe"
"järistä";"trembler, être secoué";;"verbe"
"jännittää";"être tendu, nerveux";;"verbe"
"jännittävä";"intéressant et effrayant à la fois";;"adjectif"
"jänis";"lièvre";;"nom"
"jälki-istunto";"(heure de) retenue (école)";;"nom"
"jälkiruoka";"dessert";;"nom"
"jälki";"trace (de pas/patte)";;"nom"
"jäljittää";"traquer, rechercher";;"verbe"
"jäljitellä";"imiter";;"verbe"
"jäkälä";"lichen";;"nom"
"jyvä";"semence, graine (céréales)";;"nom"
"jyrkkä";"escarpé, abrupt (pente)/serré (virage)";;"adjectif"
"jyristä";"tonner";;"verbe"
"jylhä";"magnifique, majestueux (d'un paysage)";;"adjectif"
"juuttua";"se coincer";;"verbe"
"juusto";"fromage";;"nom"
"juuri";"racine";;"nom"
"juures";"un légume racine";;"nom"
"juttu";"(sujet de) conversation, anecdote/article/chose qui est arrivée";;"nom"
"jutella";"bavarder, discuter";;"verbe"
"juosta";"courir";;"verbe"
"juoruta";"commérer";;"verbe"
"juontaja";"présentateur (tv)";;"nom"
"juoni";"intrigue (histoire ou secret)";;"nom"
"juoma";"boisson";;"nom"
"juoda";"boire";;"verbe"
"juna";"train";;"nom"
"jumalatar";"déesse";;"nom"
"jumala";"dieu";;"nom"
"julma";"cruel";;"adjectif"
"julkinen";"public";;"adjectif"
"juliste";"affiche, poster";;"nom"
"juhlia";"faire la fête, célébrer";;"verbe"
"juhlallinen";"festif/cérémoniel, solonnel";;"adjectif"
"juhla";"fête, célébration";;"nom"
"juhannus";"fête de la Saint-Jean (midsommar)";;"nom"
"joutua";"être ammené (à),contraint à/bien se passer";;"verbe"
"joutsen";"cygne";;"nom"
"joulupukki";"Père Noël";;"nom"
"joulu";"Noël";;"nom"
"joukkue";"équipe (sport)";;"nom"
"joukko";"groupe (plutôt grand)";;"nom"
"jonottaa";"faire la queue";;"verbe"
"jono";"queue, file d'attente";;"nom"
"joki";"rivière/fleuve";;"nom"
"jokeltaa";"babiller (bébé)";;"verbe"
"johtua";"découler de";;"verbe"
"jogurtti";"yaourt";;"nom"
"jengi";"groupe de gens/gang";;"nom"
"jauho";"farine";;"nom"
"jauhaa";"moudre";;"verbe"
"jatkaa";"continuer";;"verbe"
"jarruttaa";"freiner";;"verbe"
"jano";"soif";;"nom"
"jankuttaa";"rabâcher, ressasser";;"verbe"
"jalokivi";"pierre précieuse";;"nom"
"jalkapallo";"football";;"nom"
"jalkankäytävä";"trottoir";;"nom"
"jalkaisin";"à pied ";;"adverbe"
"jalka";"pied/jambe";;"nom"
"jalankulkija";"piéton";;"nom"
"jaksaa";"avoir l'énergie de";;"verbe"
"jakkara";"tabouret";;"nom"
"jakaa";"partager/diviser";;"verbe"
"jahkailla";"traîner, être trop lent";;"verbe"
"jahdata";"traquer";;"verbe"
"jaaritella";"divaguer, parler pour ne rien dire";;"verbe"
"itserakas";"vaniteux";;"adjectif"
"itsenäisyyspäivä";"fête de l'indépendance/nationale";;"nom"
"itsenäinen";"indépendant";;"adjectif"
"itsekäs";"égoïste";;"adjectif"
"itkeä";"pleurer";;"verbe"
"isäntä";"maître de maison, propriétaire";;"nom"
"isä";"père";;"nom"
"istuttaa";"planter";;"verbe"
"istua";"s'asseoir";;"verbe"
"isoäiti";"grand-mère";;"nom"
"isoveli";"grand-frère";;"nom"
"isovanhemmat";"grand-parents";;"nom"
"isosisko";"grande sœur";;"nom"
"isoisä";"grand-père";;"nom"
"iso";"grand";;"adjectif"
"iskeä";"taper";;"verbe"
"iskelmä";"musique populaire (schlager)";;"nom"
"irvistää";"grimacer";;"verbe"
"irtisanoa";"démissioner/résilier un contrat";;"verbe"
"irrottaa";"retirer/enlever";;"verbe"
"irrota";"se détacher";;"verbe"
"inttää";"insister";;"verbe"
"intiaani";"natif américain";;"nom"
"insinööri";"ingénieur";;"nom"
"innostua";"être enthousiaste à propos de (activite)";;"verbe"
"inhottava";"détestable";;"adjectif"
"inhota";"détester";;"verbe"
"imuri";"aspirateur";;"nom"
"imeä";"têter, sucer, absorber";;"verbe"
"imettää";"donner le sein";;"verbe"
"imelä";"sucré, sirupeux";;"adjectif"
